Case_ID,First_Party,Second_Party,Image_ID
a89461f6-8bb7-414b-b473-b44e6fe86dc0,كنت أقود السيارة الخضراء على الطريق الرئيسي بحذر ورأيت السيارة البيضاء تخرج ببطء من الشارع الفرعي، توقفت تمامًا لكنها لم تتوقف فجأة وحدها على الرغم من أنني أعطيتها إشارة توضح أنني سأمر.,كنت أسير على الطريق الفرعي بالسيارة البيضاء وتوقفت عند إشارة التوقف لبعض الوقت، ثم تابعت طريقي ببطء. وعندما دخلت الطريق الرئيسي، جاءت السيارة الخضراء بسرعة كبيرة ولم أتمكن من تجنبها.,data/imgs/71.jpeg
a89461f6-8bb7-414b-b473-b44e6fe86dc0,كنت أقود ببطء على الطريق الرئيسي وفجأة ظهر أمامي السيارة البيضاء من الشارع الفرعي. حاولت التوقف لكنها لم تتوقف واصطدمت بي.,توقفت عند إشارة التوقف في الشارع الفرعي ونظرت إلى كل الاتجاهات قبل أن أتابع طريقي. فجأة جاءت السيارة الخضراء بسرعة على الطريق الرئيسي واصطدمت بي.,data/imgs/71.jpeg
a89461f6-8bb7-414b-b473-b44e6fe86dc0,كنت أقود السيارة الخضراء على الطريق الرئيسي عند سرعتي القانونية وعندما وصلت إلى التقاطع، توقفت السيارة البيضاء فجأة من الشارع الفرعي أمامي واصطدمت بها لأنه لم يكن لدي الوقت الكافي للفرملة.,كنت في وضع توقف عند إشارة التوقف في الشارع الفرعي، وتأكدت من خلو الطريق قبل أن أتابع. السيارة الخضراء كانت تسير بسرعة على الطريق الرئيسي واصطدمت بي.,data/imgs/71.jpeg
cbf9b32a-c339-48e3-959f-deedec39255f,كنت أقود السيارة الحمراء بسرعتي الطبيعية عندما توقفت فجأة السيارة الصفراء أمامي دون إشارة. لم أستطع التوقف في الوقت المناسب واصطدمت بها.,كنت أقود السيارة الصفراء وأبطأت بسبب ازدحام المرور المفاجئ. فجأة شعرت بضربة قوية من الخلف والسيارة الحمراء اصطدمت بي.,data/imgs/67.jpeg
cbf9b32a-c339-48e3-959f-deedec39255f,كنت أقود السيارة الحمراء بسرعة منخفضة وكان الطريق واضح أمامي. فجأة، السيارة الصفراء جاءت من دون أي إشعار واصطدمت بي من الجانب.,كنت أقود السيارة الصفراء بسرعة محددة وكنت في مساري الصحيح. السيارة الحمراء كانت تحاول الالتفاف بشكل غير قانوني واصطدمت بي.,data/imgs/67.jpeg
cbf9b32a-c339-48e3-959f-deedec39255f,كنت أقود السيارة الحمراء ببطء وكان الطريق واضح أمامي. فجأة، السيارة الصفراء جاءت من دون أي إشعار واصطدمت بي من الجانب.,كنت أقود السيارة الصفراء وأبطأت بسبب ازدحام المرور المفاجئ. فجأة شعرت بضربة قوية من الخلف والسيارة الحمراء اصطدمت بي.,data/imgs/67.jpeg
cbf9b32a-c339-48e3-959f-deedec39255f,كنت أقود السيارة الحمراء بسرعتي الطبيعية عندما توقفت فجأة السيارة الصفراء أمامي دون إشارة. لم أستطع التوقف في الوقت المناسب واصطدمت بها.,كنت أقود السيارة الصفراء بسرعة محددة وكنت في مساري الصحيح. السيارة الحمراء كانت تحاول الالتفاف بشكل غير قانوني واصطدمت بي.,data/imgs/67.jpeg
58ef4bdf-b8df-445e-8918-666e24b9c06e,كنت أقود السيارة في الاتجاه الصحيح وكان لدي الضوء الأخضر. فجأة، جاءت السيارة الأخرى من اليمين وخالفت الإشارة الحمراء، مما أدى إلى وقوع التصادم.,أنا كنت أقود السيارة وأعترف بأني خالفت الإشارة الحمراء. لم أنتبه إلى الإشارة حتى فوات الأوان، مما أدى إلى الاصطدام بالسيارة الأخرى.,data/imgs/30.jpeg
58ef4bdf-b8df-445e-8918-666e24b9c06e,كنت أقود السيارة في الطريق الصحيح ولدي الضوء الأخضر. فجأة، جاءت السيارة الأخرى من اليمين وخالفت الإشارة الحمراء، مما أدى إلى وقوع التصادم.,كنت أقود السيارة وكان لدي الضوء الأخضر. فجأة، جاءت السيارة الأخرى من اليسار بسرعة عالية واصطدمت بسيارتي.,data/imgs/30.jpeg
58ef4bdf-b8df-445e-8918-666e24b9c06e,كنت أقود السيارة في الطريق الصحيح ولدي الضوء الأخضر. فجأة، جاءت السيارة الأخرى من اليمين وخالفت الإشارة الحمراء، مما أدى إلى وقوع التصادم.,كنت أقود السيارة وأعترف بأني خالفت الإشارة الحمراء. لم أنتبه إلى الإشارة حتى فوات الأوان، مما أدى إلى الاصطدام بالسيارة الأخرى.,data/imgs/30.jpeg
58ef4bdf-b8df-445e-8918-666e24b9c06e,كنت أقود السيارة في الطريق الصحيح ولدي الضوء الأخضر. فجأة، جاءت السيارة الأخرى من اليمين وخالفت الإشارة الحمراء، مما أدى إلى وقوع التصادم.,كنت أقود السيارة وكان لدي الضوء الأخضر. فجأة، جاءت السيارة الأخرى من اليسار بسرعة عالية واصطدمت بسيارتي.,data/imgs/30.jpeg
dcb97074-a2af-4798-8cec-2672a6250545,كنت أقود سيارتي على الطريق في المسار الأيسر بسرعة مناسبة وكان هناك علامة على الطريق للانعطاف إلى اليسار. تأكدت من عدم وجود سيارات أخرى وأعطيت إشارة الانعطاف بوضوح. فجأة، جاء الطرف الآخر بسرعة كبيرة من الجهة اليمنى وصدم سيارتي من الجانب الأيمن.,كنت أقود سيارتي في الطريق الصحيح وبسرعة تعتمد على حدود السرعة المسموح بها. فجأة، السيارة التي كانت أمامي في المسار الأيسر بدون إشعار أو تحذير واضح حاولت الانعطاف إلى اليسار، ولم أتمكن من إيقاف السيارة في الوقت المناسب وصدمتها من الجانب.,data/imgs/31.jpeg
dcb97074-a2af-4798-8cec-2672a6250545,كنت أقود ببطء في الطريق الأيسر وأعطيت إشارة بوضوح للانعطاف إلى اليسار عندما جاء الطرف الآخر بسرعة جنونية وصدم سيارتي من الخلف.,كنت أقود بسرعة محددة في المسار الأيمن وفجأة حاول الطرف الآخر الانعطاف إلى اليسار بدون أي إشارة أو تحذير، ما أجبرني على محاولة التهرب بأسرع ما يمكن ولكن لم أتمكن من تجنب الصدمة.,data/imgs/31.jpeg
dcb97074-a2af-4798-8cec-2672a6250545,كنت أقود سيارتي على الطريق بشكل صحيح ومع إشارة واضحة للانعطاف إلى اليسار، وفجأة جاء الطرف الآخر بسرعة كبيرة وصدم سيارتي من الخلف بتهور واضح.,الطرف الآخر كان في المسار الأيسر وقام بتغيير المسار بشكل مفاجئ وسريع بدون أي إشارة أو تحذير، ولم أتمكن من إيقاف سيارتي في الوقت المناسب ما أدى إلى التصادم.,data/imgs/31.jpeg
dcb97074-a2af-4798-8cec-2672a6250545,كنت أقود سيارتي ببطء وأعطيت إشارة بوضوح للانعطاف إلى اليسار، لكن الطرف الآخر كان يسير بسرعة كبيرة في المسار الأيمن ولم يحترم الإشارة وصدم سيارتي بتهور.,كنت أقود بسرعة معقولة في المسار الأيمن وفجأة حاول الطرف الآخر الانعطاف إلى اليسار بدون أي إشارة أو تحذير، مما أجبرني على محاولة التهرب بأسرع ما يمكن ولكن لم أتمكن من تجنب الصدمة.,data/imgs/31.jpeg
afcd78fd-87c6-4eb1-9ffc-7aae9888daf4,كنت أقود سيارتي على الطريق السريع وعند الاقتراب من الإشارة توقفت فجأة بسبب الازدحام، لكن السيارة خلفي لم تتمكن من التوقف في الوقت المناسب فاصطدمت بي من الخلف.,كنت أقود خلف السيارة الفضية وعندما توقفت فجأة لم أتمكن من التوقف في الوقت المناسب مما أدى إلى الاصطدام بها من الخلف.,data/imgs/66.jpeg
afcd78fd-87c6-4eb1-9ffc-7aae9888daf4,كنت أسير بسرعة محدودة وتوقفت عند الإشارة ببطء، لكن السيارة التي كانت خلفي جاءت بسرعة غير قانونية وصدمتني من الخلف.,كنت أسير على سرعتي المعتادة وأمام الإشارة توقفت ببطء، ولكن السيارة الفضية توقفت فجأة دون سابق إنذار فاصطدمت بها من الخلف.,data/imgs/66.jpeg
afcd78fd-87c6-4eb1-9ffc-7aae9888daf4,كنت أقود سيارتي على الطريق السريع وعند الاقتراب من الإشارة توقفت ببطء بسبب الازدحام، لكن السيارة خلفي جاءت بسرعة غير قانونية وصدمتني من الخلف.,كنت أقود خلف السيارة الفضية وعندما توقفت فجأة لم أتمكن من التوقف في الوقت المناسب مما أدى إلى الاصطدام بها من الخلف.,data/imgs/66.jpeg
afcd78fd-87c6-4eb1-9ffc-7aae9888daf4,كنت أقود سيارتي على الطريق السريع وعند الاقتراب من الإشارة توقفت فجأة بسبب الازدحام، لكن السيارة خلفي لم تتمكن من التوقف في الوقت المناسب فاصطدمت بي من الخلف.,كنت أسير على سرعتي المعتادة وأمام الإشارة توقفت ببطء، ولكن السيارة الفضية توقفت فجأة دون سابق إنذار فاصطدمت بها من الخلف.,data/imgs/66.jpeg
a37b6961-99e3-4cb2-bf5c-6f125309574d,كنت أقود السيارة في المسار الصحيح، وفجأة ظهر الطرف الآخر من جانبي الأيسر دون أن يتوقف عند إشارة التوقف واصطدم بي.,كنت أسير في الطريق وفجأة اصطدمت بالسيارة الأخرى التي كانت قادمة من اليمين بسرعة كبيرة. لم أتمكن من رؤيتها بسبب الطريق الزلق.,data/imgs/70.jpeg
a37b6961-99e3-4cb2-bf5c-6f125309574d,كنت أمشي ببطء شديد في مساري وكان الطرف الآخر يأتي من الاتجاه الآخر بسرعة جنونية دون أن ينتبه لتقاطع الطرق واصطدم بي.,كنت أتبع جميع القواعد المرورية وكان الطريق خالياً وعند التقاطع ظهر الطرف الآخر فجأة من اليمين واصطدم بي.,data/imgs/70.jpeg
a37b6961-99e3-4cb2-bf5c-6f125309574d,كنت أمشي ببطء شديد في مساري وكان الطرف الآخر يأتي من الاتجاه الآخر بسرعة جنونية دون أن ينتبه لتقاطع الطرق واصطدم بي.,كنت أسير في الطريق وفجأة اصطدمت بالسيارة الأخرى التي كانت قادمة من اليمين بسرعة كبيرة. لم أتمكن من رؤيتها بسبب الطريق الزلق.,data/imgs/70.jpeg
a37b6961-99e3-4cb2-bf5c-6f125309574d,كنت أقود السيارة في المسار الصحيح، وفجأة ظهر الطرف الآخر من جانبي الأيسر دون أن يتوقف عند إشارة التوقف واصطدم بي.,كنت أتبع جميع القواعد المرورية وكان الطريق خالياً وعند التقاطع ظهر الطرف الآخر فجأة من اليمين واصطدم بي.,data/imgs/70.jpeg
5d1015b9-9288-4312-a139-27c7bcc21886,كنت أقود سيارتي بهدوء وانتبهت إلى إشارة المرور، وعندما توقفت عند الإشارة الحمراء، فوجئت بالسيارة التي خلفي تصطدم بي من الخلف.,كنت أقود سيارتي ولم أنتبه للإشارة الحمراء، فصدمت السيارة التي كانت أمامي أثناء توقفها عند الإشارة.,data/imgs/27.jpeg
5d1015b9-9288-4312-a139-27c7bcc21886,كنت أقود في مساري الصحيح وفجأة تغيرت الإشارة إلى اللون الأخضر وبدأت بالتحرك، عندها جاءت السيارة الأخرى من جهة اليمين وصدمتني.,كنت أقود في طريقي الصحيح وعند وصولي إلى التقاطع، لاحظت أن السيارة الأخرى كانت تسير بسرعة كبيرة ولا تنتبه للإشارة الحمراء، فحاولت التوقف لكن لم أستطع تجنب الاصطدام.,data/imgs/27.jpeg
5d1015b9-9288-4312-a139-27c7bcc21886,كنت أقود سيارتي بحذر وعندما توقفت عند الإشارة الحمراء، جاءت السيارة الأخرى بسرعة كبيرة وصدمتني من الخلف.,كنت أقود سيارتي ولم أنتبه للإشارة الحمراء، فصدمت السيارة التي كانت أمامي أثناء توقفها عند الإشارة.,data/imgs/27.jpeg
5d1015b9-9288-4312-a139-27c7bcc21886,كنت أقود سيارتي بهدوء وانتبهت إلى إشارة المرور، وعندما توقفت عند الإشارة الحمراء، فوجئت بالسيارة التي خلفي تصطدم بي من الخلف.,كانت السيارة التي أمامي تتحرك بشكل غير منتظم وتتوقف فجأة، فحاولت الابتعاد عنها لكن لم أستطع وتعرضت لحادث.,data/imgs/27.jpeg
939e9a92-1ce8-4d56-95c7-a813d423f1d6,كنت أقود سيارتي عبر التقاطع عندما لاحظت السيارة الزرقاء قادمة من اليسار دون توقف. حاولت تفاديها، ولكن لم أتمكن من ذلك واصطدمت السيارة الزرقاء بجانبي الأيسر.,كنت أقود سيارتي الزرقاء عبر التقاطع عندما لاحظت السيارة البيضاء قادمة بسرعة. لم أتمكن من التوقف في الوقت المناسب واصطدمت بجانبها الأيسر.,data/imgs/72.jpg
939e9a92-1ce8-4d56-95c7-a813d423f1d6,كنت أقود سيارتي عبر التقاطع كما يُفترض، ولم تكن هناك أي سيارة على اليسار. فجأة، جاءت السيارة الزرقاء من العدم وصدمتني دون أي تحذير.,كنت أقود سيارتي عبر التقاطع بشكل صحيح وببطء. فجأة، جاءت السيارة البيضاء بسرعة كبيرة جدًا ولم أتمكن من تفاديها على الإطلاق واصطدمت بها.,data/imgs/72.jpg
939e9a92-1ce8-4d56-95c7-a813d423f1d6,كنت أقود سيارتي ببطء عبر التقاطع وكان الضوء أخضر بالنسبة لي. فجأة، جاءت السيارة الزرقاء بسرعة عالية من الجانب وصدمتني دون أن تتوقف.,كنت أقود سيارتي عبر التقاطع بسرعة معقولة عندما لاحظت السيارة البيضاء قادمة بسرعة كبيرة جدًا. حاولت التوقف ولكن لم أتمكن من ذلك واصطدمت بها.,data/imgs/72.jpg
939e9a92-1ce8-4d56-95c7-a813d423f1d6,كنت أقود سيارتي عبر التقاطع بحذر وعند السرعة المسموح بها. فجأة، جاءت السيارة الزرقاء بسرعة عالية من الجانب وصدمتني.,كنت أقود سيارتي الزرقاء ببطء عبر التقاطع عندما لاحظت السيارة البيضاء قادمة بسرعة كبيرة جدًا. لم أتمكن من التوقف في الوقت المناسب واصطدمت بها.,data/imgs/72.jpg
187922da-153a-4c21-b8b1-dbd53f170c5e,كنت أقود سيارتي ببطء وبحرص، وتوقفت لمفاجأة حركة المرور أمامي. فجأة، شعرت بضربة قوية من الخلف حيث صدمت السيارة الثانية بمؤخرتي.,كنت أقود بسرعة معقولة ولكن لم أتمكن من التوقف في الوقت المناسب عندما توقف السائق أمامي فجأة، وهنا اصطدمت بسيارته من الخلف.,data/imgs/1.jpeg
187922da-153a-4c21-b8b1-dbd53f170c5e,كنت أقود سيارتي ببطء وبحرص، وتوقفت لمفاجأة حركة المرور أمامي. فجأة، شعرت بضربة قوية من الخلف حيث صدمت السيارة الثانية بمؤخرتي.,كنت أقود بسرعة معقولة ولكن لم أتمكن من التوقف في الوقت المناسب عندما توقف السائق أمامي فجأة، وهنا اصطدمت بسيارته من الخلف.,data/imgs/1.jpeg
187922da-153a-4c21-b8b1-dbd53f170c5e,كنت أقود في حدود السرعة المسموحة وتوقفت بشيء من البطء لأنني كنت أشعر بانعدام حركة المرور أمامي، وفجأة جاءت السيارة الثانية بسرعة فائقة وصدمت مؤخرة سيارتي.,فجأة، توقف السائق أمامي دون أي إشارة مسبقة مما جعلني اصطدم به بدون أن أتمكن من التوقف في الوقت المناسب حتى مع أنني كنت أقود بسرعة معقولة.,data/imgs/1.jpeg
187922da-153a-4c21-b8b1-dbd53f170c5e,كنت أقود ببطء وأوقفني المرور أمامي، وفجأة شعرت بضربة قوية من الخلف عندما صدمتني السيارة الثانية.,كان السائق أمامي يمشي ببطء ويتلاعب بالهاتف المحمول، فجأة توقف دون أي إشارة لتجنب حركة المرور مما جعل الاصطدام أمراً لا مفر منه.,data/imgs/1.jpeg
bdf78a2e-8787-4350-8e9e-3e4145dd0619,كنت أقود سيارتي في الممر الأيسر عندما انحرف سائق التاكسي فجأة تجاه مساري دون إشارة، مما أدى إلى الاصطدام.,كنت أحاول تغيير المسار إلى اليسار وأعطيت الإشارة، لكن السيارة السوداء لم تترك لي مسافة كافية وانتهينا بالاصطدام.,data/imgs/50.jpeg
bdf78a2e-8787-4350-8e9e-3e4145dd0619,كنت أقود ببطء في مساري الصحيح وسائق التاكسي جاء مسرعًا واصطدم بي بدون أي إشارات.,كنت أقود ببطء وأعطيت الإشارة للتغيير مساري، لكن السيارة السوداء جاءت مسرعة واصطدمت بي.,data/imgs/50.jpeg
bdf78a2e-8787-4350-8e9e-3e4145dd0619,كنت أقود ببطء في مساري الصحيح وسائق التاكسي جاء مسرعًا واصطدم بي بدون أي إشارات.,كنت أحاول تغيير المسار إلى اليسار وأعطيت الإشارة، لكن السيارة السوداء لم تترك لي مسافة كافية وانتهينا بالاصطدام.,data/imgs/50.jpeg
bdf78a2e-8787-4350-8e9e-3e4145dd0619,كنت أقود سيارتي في الممر الأيسر عندما انحرف سائق التاكسي فجأة تجاه مساري دون إشارة، مما أدى إلى الاصطدام.,كنت أقود ببطء وأعطيت الإشارة للتغيير مساري، لكن السيارة السوداء جاءت مسرعة واصطدمت بي.,data/imgs/50.jpeg
17e01014-f42b-4597-b811-36f76e751c5d,كنت أقود سيارتي عبر التقاطع وكانت الإشارة المرورية تسمح لي بالسير. فجأة، جاءت السيارة الأخرى من اليمين دون توقف واصطدمت بسيارتي.,كنت أقود سيارتي واقتربت من التقاطع ولم أنتبه للإشارة المرورية. لم أتوقف عندما كان يجب علي ذلك واصطدمت بسيارة الطرف الأول. الحق عليّ.,data/imgs/11.jpeg
17e01014-f42b-4597-b811-36f76e751c5d,كنت أقود سيارتي عبر التقاطع بشكل صحيح وباتباع التعليمات المرورية. جاءت السيارة الأخرى من اليمين عندما كنت على حق المرور.,كنت أقود في الاتجاه الصحيح ولم ألاحظ أن السيارة الأخرى اقتربت من جانبي فجأة. لقد احتموا بي في التقاطع بشكل مفاجئ دون تنبيه.,data/imgs/11.jpeg
17e01014-f42b-4597-b811-36f76e751c5d,كنت أقود سيارتي عبر التقاطع بشكل صحيح وباتباع التعليمات المرورية. جاءت السيارة الأخرى من اليمين عندما كنت على حق المرور.,كنت أقود سيارتي واقتربت من التقاطع وكانت الإشارة المرورية حمراء بالنسبة لي. لم أتمكن من إيقاف السيارة في الوقت المناسب واصطدمت بسيارة الطرف الأول. اعتذر، الحق علي.,data/imgs/11.jpeg
17e01014-f42b-4597-b811-36f76e751c5d,كنت أقود سيارتي عبر التقاطع وكانت الإشارة تسمح لي بالسير. جاءت السيارة الأخرى من اليمين دون توقف واصطدمت بسيارتي.,كنت أقود في اتجاه مستقيم وكان يحق لي المرور. السيارة الأخرى جاءت من اليسار دون توقف واصطدمت بي.,data/imgs/11.jpeg
b84c7d40-32ac-4b21-9070-27f166376127,كنت أقود السيارة الحمراء وأدخلت التقاطع عندما كانت الإشارة خضراء. فجأة، ظهرت السيارة البيضاء من الجهة اليمنى واصطدمت بي.,كنت أقود السيارة البيضاء وأدخلت التقاطع عندما كانت الإشارة صفراء. فجأة، اصطدمت بي السيارة الحمراء التي جاءت من اليسار بشكل سريع.,data/imgs/46.jpeg
b84c7d40-32ac-4b21-9070-27f166376127,كنت أقود ببطء ودخلت التقاطع بينما كانت الإشارة خضراء. السيارة البيضاء كانت تسير بسرعة كبيرة واصطدمت بي بدون سابق إنذار.,كنت أقود ببطء ودخلت التقاطع بينما كانت الإشارة خضراء. السيارة الحمراء كانت تسير بسرعة كبيرة واصطدمت بي بدون سابق إنذار.,data/imgs/46.jpeg
b84c7d40-32ac-4b21-9070-27f166376127,كنت أقود ببطء ودخلت التقاطع بينما كانت الإشارة خضراء. وفجأة، السيارة البيضاء جاءت من اليمين بسرعة واصطدمت بي.,كنت أقود السيارة البيضاء وأدخلت التقاطع عندما كانت الإشارة صفراء. السيارة الحمراء جاءت من الجهة اليسرى بسرعة واصطدمت بي.,data/imgs/46.jpeg
b84c7d40-32ac-4b21-9070-27f166376127,كنت أقود السيارة الحمراء وأدخلت التقاطع عندما كانت الإشارة خضراء. فجأة، ظهرت السيارة البيضاء من الجهة اليمنى واصطدمت بي.,كنت أقود ببطء ودخلت التقاطع بينما كانت الإشارة خضراء. السيارة الحمراء كانت تسير بسرعة كبيرة واصطدمت بي بدون سابق إنذار.,data/imgs/46.jpeg
93a213fe-688f-4629-8455-808fcda187a5,كنت أقود السيارة في طريقي الطبيعي بحذر خوفا من الطرق الزلقة، وفجأة تحركت سيارة الشحن البيضاء بشكل غير متوقع واصطدم بي من الجانب.,كنت أقود سيارة الشحن ببطء على الطريق الزلق عندما انزلقت السيارة الصغيرة فجأة باتجاهي واصطدم الجانبين بسبب الأرضية الجليدية.,data/imgs/20.jpeg
93a213fe-688f-4629-8455-808fcda187a5,كنت أقود في طريقي الطبيعي على الطريق الجليدي وعبرت السيارة الشاحنة بشكل مفاجئ الطريق واصطدمت بي بقوة.,كنت أقود ببطء وحرص على الطريق الزلق، عندما جاءت السيارة الصغيرة بسرعة عالية وانزلقت باتجاهي واصطدمت بي.,data/imgs/20.jpeg
93a213fe-688f-4629-8455-808fcda187a5,كنت أتحرك ببطء على الطريق الجليدي عندما خرجت الشاحنة البيضاء بطريقة غير مسؤولة وتصادمت معي.,كنت أقود بحذر على الطريق الزلق عندما انزلقت السيارة الصغيرة فجأة واصطدمت بسيارتي.,data/imgs/20.jpeg
93a213fe-688f-4629-8455-808fcda187a5,كنت أقود بحذر على الطريق الزلق عندما فجأة خرجت مني السيطرة على سيارتي وانزلقت نحو سيارة الشحن البيضاء بسبب الجليد.,كنت أقود ببطء وحرص على الطريق الجليدي عندما تحركت السيارة الصغيرة بشكل غير متوقع نحوي واصطدمت بسيارتي.,data/imgs/20.jpeg
bc592c6a-b928-47a2-b5c9-efaf546c53c5,كنت متوقفًا عند إشارات المرور عندما اصطدمت السيارة الحمراء بي من الخلف بشكل مفاجئ.,كنت أقود بسرعة معتدلة عندما توقفت السيارة السوداء فجأة أمامي ولم أتمكن من التوقف في الوقت المناسب، مما أدى إلى وقوع الحادث.,data/imgs/61.jpeg
bc592c6a-b928-47a2-b5c9-efaf546c53c5,كنت أناقش هاتفي أثناء القيادة وعندما رفعت رأسي، وجدت السيارة الحمراء قد اصطدمت بي من الخلف.,لم يكن هناك أي حركة مرورية أمامي، لكن فجأة توقفت السيارة السوداء فجأة أمامي دون إنذار.,data/imgs/61.jpeg
bc592c6a-b928-47a2-b5c9-efaf546c53c5,كنت أقود بشكل طبيعي وفجأة جاءت السيارة الحمراء واصطدمت بي من الخلف وهي تسير بسرعة كبيرة.,كنت أقود بالسرعة المخصصة للطريق ولكن السيارة السوداء توقفت بشكل مفاجئ مما أدى إلى عدم قدرتي على التوقف في الوقت المناسب واصطدمت بها.,data/imgs/61.jpeg
bc592c6a-b928-47a2-b5c9-efaf546c53c5,كنت متوقفًا عند إشارات المرور عندما اصطدمت السيارة الحمراء بي من الخلف بشكل مفاجئ.,كنت أقود بسرعة معتدلة عندما توقفت السيارة السوداء فجأة أمامي ولم أتمكن من التوقف في الوقت المناسب، مما أدى إلى وقوع الحادث.,data/imgs/61.jpeg
4e0942e0-b185-456e-ad97-e18a18ef95ea,لقد توقفت سيارتي عند الإشارة، وفجأة شعرت بصدام قوي من الخلف. عندما نزلت لرؤية ما حدث، وجدت الشاحنة الكبيرة قد اصطدمت بظهر سيارتي.,كنت أسير ببطء في الشارع الضيق ولم أستطع التوقف في الوقت المناسب. عندما توقفت فجأة السيارة أمامي، لم أتمكن من تجنب الاصطدام.,data/imgs/36.jpeg
4e0942e0-b185-456e-ad97-e18a18ef95ea,كنت أقود ببطء في طريقي المعتاد، وفجأة جاءت شاحنة من الخلف واصطدمت بسيارتي دون أي سبب واضح.,كنت أقود بحذر وأتبعت جميع القوانين المرورية، لكن السيارة التي أمامي توقفت فجأة بدون إشارات، ونظرًا للظروف الضيقة في الشارع، لم أتمكن من التوقف في الوقت المناسب.,data/imgs/36.jpeg
4e0942e0-b185-456e-ad97-e18a18ef95ea,كنت أتوقف ببطء عند الإشارة وفجأة شعرت بصدام قوي من الخلف، يبدو أن الشاحنة الكبيرة لم تكن تنتبه للطريق واصطدمت بظهر سيارتي نتيجة لتسرعها.,كنت أسير ببطء في الشارع الضيق ولم أستطع التوقف في الوقت المناسب. عندما توقفت فجأة السيارة أمامي، لم أتمكن من تجنب الاصطدام.,data/imgs/36.jpeg
4e0942e0-b185-456e-ad97-e18a18ef95ea,لقد توقفت سيارتي عند الإشارة، وفجأة شعرت بصدام قوي من الخلف. عندما نزلت لرؤية ما حدث، وجدت الشاحنة الكبيرة قد اصطدمت بظهر سيارتي.,كنت أقود بحذر وأتبعت جميع القوانين المرورية، لكن السيارة التي أمامي توقفت فجأة بدون إشارات، ونظرًا للظروف الضيقة في الشارع، لم أتمكن من التوقف في الوقت المناسب.,data/imgs/36.jpeg
2c82c644-e96e-4159-8677-23e1bbf53a3f,كنت أقود سيارتي بعناية وعند تقاطع الشارع لم ألاحظ السيارة الفضية قادمة من الجهة اليمنى واصطدمنا.,كنت أقود سيارتي وعندما وصلت إلى التقاطع فوجئت بالسيارة الرمادية تدخل من الجهة اليسرى بسرعة ولم أستطع التوقف في الوقت المناسب.,data/imgs/41.jpeg
2c82c644-e96e-4159-8677-23e1bbf53a3f,كنت أقود سيارتي وتوقفت عند التقاطع بشكل صحيح لكن السيارة الفضية تجاوزت الإشارة الحمراء واصطدمت بي.,كنت أقود سيارتي بحذر وتوقفت عند الإشارة لكن السيارة الرمادية تجاوزت الإشارة بسرعة واصطدمت بي.,data/imgs/41.jpeg
2c82c644-e96e-4159-8677-23e1bbf53a3f,كنت أقود سيارتي بتأنٍ وتوقفت عند التقاطع لكن السيارة الفضية تجاوزت الإشارة الحمراء واصطدمت بي.,كنت أقود سيارتي وعندما وصلت إلى التقاطع فوجئت بالسيارة الرمادية تدخل من الجهة اليسرى بسرعة ولم أستطع التوقف في الوقت المناسب.,data/imgs/41.jpeg
2c82c644-e96e-4159-8677-23e1bbf53a3f,كنت أقود سيارتي بعناية وعند تقاطع الشارع لم ألاحظ السيارة الفضية قادمة من الجهة اليمنى واصطدمنا.,كنت أقود سيارتي بحذر وتوقفت عند الإشارة لكن السيارة الرمادية تجاوزت الإشارة بسرعة واصطدمت بي.,data/imgs/41.jpeg
2f73ff45-f210-41b9-ab5c-4e34a870c622,كنت أقود السيارة في حارة السير بطيئة، وفجأة دخلت السيارة السوداء إلى جانبي دون أن تعطيني إشارة، واصطدمت بي.,كنت أحاول تغيير الحارة بسبب التوقف المفاجئ في حارتي، ولم أنتبه للسيارة الفضية التي بجانبي واصطدمت بها دون قصد.,data/imgs/16.jpeg
2f73ff45-f210-41b9-ab5c-4e34a870c622,كنت أقود ببطء في حارتي ولم أتحرك من مكاني، والسيارة السوداء اصطدمت بي دون سبب.,كنت أقود ببطء وأعطيت إشارة لتغيير الحارة، ولكن السيارة الفضية كانت مسرعة وأصدمت بي من الخلف.,data/imgs/16.jpeg
2f73ff45-f210-41b9-ab5c-4e34a870c622,كنت أقود ببطء في حارتي، وفجأة السيارة السوداء دخلت إلى جانبي واصطدمت بي دون أن تعطيني إشارة.,كنت أحاول تغيير الحارة بسبب التوقف المفاجئ في حارتي، ولم أنتبه للسيارة الفضية التي بجانبي واصطدمت بها دون قصد.,data/imgs/16.jpeg
2f73ff45-f210-41b9-ab5c-4e34a870c622,كنت أقود السيارة في حارة السير بطيئة، وفجأة دخلت السيارة السوداء إلى جانبي دون أن تعطيني إشارة، واصطدمت بي.,كنت أقود ببطء وأعطيت إشارة لتغيير الحارة، ولكن السيارة الفضية كانت مسرعة وأصدمت بي من الخلف.,data/imgs/16.jpeg
02ae3a58-84aa-4aea-8862-521e018dcbca,توقفت في الضوء الأحمر وفجأة اصطدمت السيارة الأخرى بالخلف. رأيت السيارة الأخرى تسرع ولم تتمكن من التوقف في الوقت المناسب.,كنت أسير بسرعة وحاولت التوقف عند الضوء الأحمر لكن السيارة التي أمامي توقفت فجأة ولم أتمكن من التوقف في الوقت المناسب.,data/imgs/57.jpeg
